Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
AE 683,Fluid Dynamics,Theory,Interdisciplinary STEM Course.,I - Chandra Sekar Thyagarajan,"3
Mon-3A-10:35:00-11:30:00-
Thu-3C-08:30:00-09:25:00-
Tue-3B-11:35:00-12:30:00-", ,[],6,"• Kinematics & Vorticity • Conservation Laws Mass, Momentum and Energy • Irritational flow theory • Viscous Flows Flow in a Channel/Duct Boundary layers • Turbulence Idea of a cascade, energy spectrum Closure Problem, Reynolds Averaging Modeling approaches: DNS, LES, RANS • Compressible Flows 1-D flows: friction, heat addition, normal shocks Quasi 1-D flows: C-D nozzle flows Oblique Shocks, Expansion Waves • Heat and Mass Transfer Modes of Heat transfer: Conduction, Convection & Radiation Laws of Heat transfer, Parameters governing heat transfer Fick’s law of mass diffusion Analogy between heat and mass transfer"
AE 694,Seminar,Seminar,Interdisciplinary STEM Course.,"I - Nagendra Kumar
I - Prabhu Ramachandran",, ,[],4, 
AE 695,State Space Methods for Flight Vehicles,Theory,Interdisciplinary STEM Course.,I - Shashi Ranjan Kumar,"12
Mon-12A-17:30:00-18:55:00-Class Room : LT 006
Thu-12B-17:30:00-18:55:00-Class Room : LT 006", ,[],6,"Fundamentals of Matrix Algebra and Vector spaces, solution of simultaneous equations for square, under-determined and over-determined systems. Concepts of basis vector transformations, similarity and adjoint transformations, eigen values and eigen vectors, Jordan form, characteristic equation, analytic functions of square matrices and Cayley-Hamilton theorem. Concepts of state, state-space,state-vector, methods for obtaining the system mathematical model in the state-space form, state-space form for aerospace systems e.g.aircraft dynamics, missile dynamics, inertial navigation system etc. Solution of homogeneous state equations, concept of fundamental matrix and state transition matrix. Methods for evaluating state transition matrix, solution of non-homogeneous equations. Phase variable and Jordan Canonical forms. Controllability and observability of the systems, pole placement design with full state feedback. Introduction to optimal control."
AE 705,Introduction to Flight,Theory,Interdisciplinary STEM Course.,I - Rajkumar Sureshchandra Pant,"5
Fri-5B-09:30:00-10:55:00-Class Room : LA 001
Wed-5A-09:30:00-10:55:00-Class Room : LA 001", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Nomenclature of air craft aomponents. Standard atmosphere. Basic aerodynamics: Streamlines, steady fluid motion, incompressible flow, Bernoulli""s equation, Mach number, Pressure and airspeed measurement, Boundry layer, Reynolds number, Laminar and Turbo-lent flow. Airfoils and Wings: Pressure coefficient and lift calculation, Critical Match number, Wave drag, Finite wings, Included drag, Swept wings, Aircraft Performance: Steady level flight, Altitude effects, Absolute ceiling, Steady climbibg flight, Energy methods, Range and Endurance, Sustained lecel turn, Pull-up, V-n diagram, Take off and landing. Longitudinal static stability and control, Neutral point."
AE 707,Aerodynamics of Aerospace Vehicles,Theory,Interdisciplinary STEM Course.,I - Viren I. Menezes,"11
Fri-11B-15:30:00-16:55:00-Class Room : LT 103
Tue-11A-15:30:00-16:55:00-Class Room : LT 103", ,[],6,"Potential flow, Circulation and lift generation, Kutta conditon. Thin airfoil theory, Source, Vortex and doublet panel methods. Subsonic compressible flow over airfoils, Prandtl-Glauert Compressibility correction. Supersonic flow over air-foil, Prandtl-Glauert Compressibility correction. Supersonic flow over air-foils, Ackeret Theory. Oblique shocks and expansion waves, sock expansion method. Potential flow over finite wings, lifting-line theory theory, Vortex lattice method. Supersonic flow over finite wings, subsonic/supersonic leading edge. Linearized theory, Supersonic vortex lattice method. Slender Body Theory: Introduction to Transonic flows, Conical flows, Hypoersonic flow and high-temperature flows."
AE 709,Aerospace Structures,Theory,Interdisciplinary STEM Course.,I - Padubidri Janardhan Achar Guruprasad,"2
Mon-2A-09:30:00-10:25:00-Class Room : LT 205
Thu-2C-11:35:00-12:30:00-Class Room : LT 205
Tue-2B-10:35:00-11:30:00-Class Room : LT 205", ,[],6,"Thin-walled stiffened structures in aerospace vehicles, basic components and assemblages. General formulation for thin-walled beams of arbitrary closed and open cross-sections, sections, shear flow and shear centre calculations for general cross-sections, warpless cross-sections, Blending and torsion of multi-cell thin-walled beams - warping, shear flow and shear centre, stresses in thin walled beams of variable depth, effect of taper. Effect of warp restraint in thin-walled beams-warping, chear flow and shear centre centre, stresses in thin walled beams of varianble depth, effect , effect of taper. Effect of warp restraint in thin- walled beams, axial constraint stresses, effect of warp restraint in open section beams. Buckling of composite shapes, buckling of stiffened sheets, effective width concept, design charts and formulae. Diagonal tension and semi-tension field beams."
AE 711,Aircraft Propulsion,Theory,Interdisciplinary STEM Course.,I - Vasudeva Raghavendra Kowsik Bodi,"8
Mon-8A-14:00:00-15:25:00-ESE 104
Thu-8B-14:00:00-15:25:00-ESE 104", ,[],6,"Introduction to various aircraft propulsive devices: Piston-prop, Turbo-prop,Turbojet, Turbofan, Turboshaft, Ramjet,Vectored- thrust, Lift engines. Gas Turbine Cycles and cycle based performance analysis; 1-D and 2-D analyis of flow through gas turbine components - Intake, Compressors, Turbines, Combustion Chamber, Afterburner, and Nozzle. Compressor and Turbine blade shapes ; cascade theory; radial equilibrium theory ; matching of compressor and Turbine. Turbine cooling. Single spool and Multi- spool engines. Powerplant performance with varying speed and altitude."
AE 715,Structural Dynamics,Theory,Interdisciplinary STEM Course.,I - Abhijit Gogulapati,"9
Mon-9A-15:30:00-16:55:00-ESE 105
Thu-9B-15:30:00-16:55:00-ESE 105", ,[],6,"Elements of analytical dynamics , generalised coordinates, Principle of Virtual Work, Hamilton s principle, Lagrange s equations, applications. Discrete systems with multiple degrees of freedom, elastic & inertia coupling, natural frequencies and mode, free vibration response, orthogonality of natural modes, modal analysis, forced vibration response, special and general cases of damping matrix formulations, solutions, solution of the eigenvalue problem. Vibration of continuous systems, diffenential equations and boundary conditions, longitudinal, flexural and torsional vibrations of one-dimenwional structures approximate, methods - Ritz series, assumed modes, Galerkin and integral formulations, vibration analysis of simplified aircraft and launch vehicle structures, structural damping, free and forced response of continuous sysems, modal truncation. Special formulations for large systems."
AE 720,Advanced Numerical Methods for Compressible Flows,Theory,Interdisciplinary STEM Course.,I - Jadav Chandra Mandal,"12
Mon-12A-17:30:00-18:55:00-Class Room : LT 305
Thu-12B-17:30:00-18:55:00-Class Room : LT 305", ,[],6,"9. Content (List of the topics/sub-topics to be covered in the lectures/practicals/assignments): • Governing equations for compressible fluid flows – differential and integral forms, equation of states for perfect and real gasses, Reynolds and Favre averaging to deal with turbulent flow modelling. • Introduction to basics of hyperbolic partial differential equations - Characteristics, general solution and its application to linear hyperbolic system. • Properties of 1D and 2D Euler equations, elementary wave solutions, Riemann problem for Euler equations and its solutions. • Introduction to multi-dimensional finite volume method for Navier-Stokes equations – structured and unstructured grid formulations, cell centered and cell vertex approaches, static and moving grid formulations, evaluations of geometric quantities of control volume, data structures for unstructured grid computations, discretization of convective and viscous fluxes, temporal discretization, grid movement algorithms, stability conditions. • Development of upwind methods based on flux difference splitting – approximate Riemann solvers for 1D Euler equations, rotational invariance property and extension of Riemann solvers for 2D finite volume formulations, concept of genuinely multidimensional Riemann solver. • Higher order temporal and spatial discretizations in finite volume formulations; spurious oscillations, monotonicity, positivity, total variations diminishing, local extremum diminishing criteria, development of non-linear discretization techniques for non-oscillatory solutions. (4 hrs) • Numerical treatment of boundary conditions – inlet, outlet, symmetry, periodic, flat and curved solid wall boundaries. • Challenges in high-speed flow computations – high temperature and real gas effect, numerical shock instabilities. • Challenges in low Mach number flow computations – ill conditioning, cancellation error, lack of solution convergence, undesired numerical dissipation, pressure scaling, pressure checkerboard decoupling."
AE 726,Heat Transfer - Aerospace Applications,Theory,Interdisciplinary STEM Course.,I - Ganapathi Bhat,"11
Fri-11B-15:30:00-16:55:00-Class Room : LT 005
Tue-11A-15:30:00-16:55:00-Class Room : LT 005", ,[],6,"Introduction, Modes of Heat Transfer and Basic equations. Conduction: Simple steady and unsteady conduction, applications. Convection: Natural and forced convection, applications. Radiation : Stefan - Boltzmann Law, Planck""s law, Absorptivity, Enimissivity shape factor, applications, Aerospace applications : turbine blade cooling, Disk cooling, Combustion Chamber Cooling, Rocket engine cooling systems - regeneratively cooled, dump cooling, aflation cooling, Radiation sheld."
AE 727,Aircraft Structural Mechanics Lab.,Lab,Interdisciplinary STEM Course.,I - Krishnendu Haldar,"L
Tue-L2-14:00:00-16:55:00-", ,[],4,Experimental studies based on Aerospace structures courses.
AE 775,"System Modelling, Dynamics and Control",Theory,Interdisciplinary STEM Course.,I - Rohit Vishwajit Nanavati,"4
Mon-4A-11:35:00-12:30:00-Class Room : LC 302
Thu-4C-09:30:00-10:25:00-Class Room : LC 302
Tue-4B-08:30:00-09:25:00-Class Room : LC 302", ,[],6,"Introduction to modelling of systems : Objective, Concepts, types of models, Examples of interacting dynamic systems. Classical dynamic models of simple and complex physical systems : Mechanical, Hydraulic, Thermal and Electrical Systems. Topological models : Block diagram representation and manipulation. Signal flow graph, Masons? Gain formula. Other Forms : Laplace Transform, Transfer function, Integration Diagrams, State space Models etc. and their applications. Dynamics : Transient response of first and second order systems. Control : Characteristic equation, representation on ?s? plane. Concept of stability, Routh?s criterion, Open and close loop control, Types of controllers, Steady state analysis, Error coefficients, Performance Indices, Root Locus method, Frequency response method, Bode Plots, Stability margins, Nyquist plot and criterion, Introduction to compensation and compensators."
